ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	ALIGNMENT
7323	YandaDom	remain, stay	biy+ɛ	b iy + ɛ	10211	b iy + ɛ
7324	YornoSo	remain, stay	bɛ+ɛ	b ɛ + ɛ	10211	b ɛ + ɛ
7325	YornoSo	remain, stay	biy+ɛ	b iy + ɛ	10211	b iy + ɛ
12122	BankanTey	remainder, rest	wasa	w a s a	10233	w a s a
12123	BenTey	remainder, rest	wasa	w a s a	10233	w a s a
12124	Bunoge	remainder, rest	yɛɛde+ŋge	yɛɛ d e + ŋ g e	10236	yɛɛ d e + ŋ g e
12125	DonnoSo	remainder, rest	wadu	w a d u	10233	w a d u
12126	JamsayDouentza	remainder, rest	waja	w a j a	10233	w a j a
12127	JamsayMondoro	remainder, rest	waja	w a j a	10233	w a j a
12128	Mombo	remainder, rest	wan+ji	w a n + j i	10240	w a n + j i - -
12129	Mombo	remainder, rest	yɛɛwa+nji	yɛɛ w a + n j i	10251	yɛɛ w a + n j i
12130	BonduSoNajamba	remainder, rest	wajoo	w a j oo	10233	w a j oo
12131	Nanga	remainder, rest	wasa	w a s a	10233	w a s a
12132	Penange	remainder, rest	wan+jena	w a n + j e n a	10240	w a n + j e n a
12133	PergeTegu	remainder, rest	wasa	w a s a	10233	w a s a
12134	TebulUre	remainder, rest	wada	w a d a	10233	w a d a
12135	Tiranige	remainder, rest	aɲinɛ	a ɲ i n ɛ	10245	a ɲ i n ɛ
12136	Tiranige	remainder, rest	a+ŋgi+nɛ	a + ŋ g i + n ɛ	10252	a + ŋ g i + n ɛ
12137	TogoKan	remainder, rest	si+gɛ	s i + g ɛ	10246	s i + g ɛ
12138	TommoSoTongoTongo	remainder, rest	wade	w a d e	10233	w a d e
12139	ToroTegu	remainder, rest	wasa	w a s a	10233	w a s a
12140	YandaDom	remainder, rest	waze	w a z e	10233	w a z e
12141	YornoSo	remainder, rest	waju	w a j u	10233	w a j u
12649	BankanTey	remember	tɛrⁿ+ɛ	t ɛ rⁿ + ɛ	10253	t ɛ rⁿ + ɛ
12650	BenTey	remember	ilir+i	i l i r + i	10254	i l i r + i
12651	Bunoge	remember	ʔɛɲ+ɲɛ	ʔ ɛ ɲ + ɲ ɛ	10256	ʔ ɛ ɲ + ɲ ɛ
12652	DogulDomBendiely	remember	ill+ɛ	i ll + ɛ	10255	i ll + ɛ - - -
12653	DogulDomBendiely	remember	irɛl+ɛ	i r ɛ l + ɛ	10271	i r ɛ l + ɛ - -
12654	DogulDomKundialang	remember	ill+yɛ	i ll + yɛ	10255	i ll + yɛ - - -
12655	DonnoSo	remember	naalɛ+ɛ	n aa l ɛ + ɛ	10259	n aa l ɛ + ɛ
12656	JamsayDouentza	remember	naŋ+a+rⁿ+a	n a ŋ + a + rⁿ + a	10260	n a ŋ + a + rⁿ - + a
12657	JamsayMondoro	remember	jug+ɔ	j u g + ɔ	10261	j u g + ɔ
12658	Mombo	remember	naal+a+mi	n aa l + a + m i	10262	n aa l + a + m i
12659	BonduSoNajamba	remember	ill+i+yɛ	i ll + i + yɛ	10255	i ll + i + - yɛ
12660	Nanga	remember	ill+i+ri	i ll + i + r i	10255	i ll + i + r i
12661	Nanga	remember	ill+i	i ll + i	10255	i ll + i - - -
12662	Nanga	remember	maand+i	m aa n d + i	10267	m aa n d + i
12663	Nanga	remember	naŋg+ir+i	n a ŋ g + i r + i	10265	n a ŋ g + i r + i
12664	Penange	remember	naal+e	n aa l + e	10259	n aa l - + e
12665	PergeTegu	remember	naŋg+ar+a	n a ŋ g + a r + a	10265	n a ŋ g + a r + a
12666	TebulUre	remember	illi+i	i ll i + i	10254	i ll i - + i
12667	Tiranige	remember	yaand+o	yaa n d + o	10267	- yaa n d + o
12668	TogoKan	remember	saⁿnaarⁿ+i	s aⁿ n aa rⁿ + i	10268	s aⁿ n aa rⁿ + i
12669	TommoSoTongoTongo	remember	nail+ɛ	n ai l + ɛ	10259	n ai l - + ɛ
12670	ToroTegu	remember	nat+u+ra	n a t + u + r a	10270	n a t + u + r a
12671	YandaDom	remember	idil+i+yɛ	i d i l + i + yɛ	10271	i d i l + i + yɛ
12672	YornoSo	remember	naŋ+a+la	n a ŋ + a + l a	10260	n a ŋ + a + l a - -
12361	BankanTey	rent (sth, to sb)	has+a+kaŋ	h a s + a + k a ŋ	10272	h a s + a + k a ŋ - -
12362	BenTey	rent (sth, to sb)	haas+ɛ	h aa s + ɛ	10272	h aa s + ɛ - - - - - -
12363	JamsayDouentza	rent (sth, to sb)	has+a	h a s + a	10272	h a s + a - - - - - -
12364	Mombo	rent (sth, to sb)	soj+u+juⁿtul+e	s o j + u + j uⁿ t u l + e	10276	s o j + u + j uⁿ t u l + e
12365	BonduSoNajamba	rent (sth, to sb)	sar+a+mand+ɛ	s a r + a + m a n d + ɛ	10274	s a r + a + m a n d + ɛ
12366	BonduSoNajamba	rent (sth, to sb)	has+u+mand+ɛ	h a s + u + m a n d + ɛ	10274	h a s + u + m a n d + ɛ
12367	PergeTegu	rent (sth, to sb)	samb+a	s a m b + a	10277	s a m b + a
12368	ToroTegu	rent (sth, to sb)	has+a+karⁿ+a	h a s + a + k a rⁿ + a	10272	h a s + a + k a rⁿ + a
12369	YandaDom	rent (sth, to sb)	ha+a	h a + a	10279	h a + a
10975	BankanTey	request, ask for (sth)	lemb+ir+e	l e m b + i r + e	10280	l e m b + i r + e
10976	BenTey	request, ask for (sth)	lem+de	l e m + d e	10281	l e m + d e
10977	DogulDomKundialang	request, ask for (sth)	gɛŋ+ɛ	g ɛ ŋ + ɛ	10283	g ɛ ŋ + ɛ
10978	Mombo	request, ask for (sth)	sar+e	s a r + e	10282	s a r + e
10979	BonduSoNajamba	request, ask for (sth)	sar+e	s a r + e	10282	s a r + e
10980	Nanga	request, ask for (sth)	us+i	u s + i	10285	u s + i
10981	Nanga	request, ask for (sth)	nemb+ir+e	n e m b + i r + e	10280	n e m b + i r + e
10982	PergeTegu	request, ask for (sth)	usur+o	u s u r + o	10286	u s u r + o
10983	TebulUre	request, ask for (sth)	nemb+il	n e m b + i l	10280	n e m b + i l - -
10984	TogoKan	request, ask for (sth)	gɛŋ+ɛ	g ɛ ŋ + ɛ	10283	g ɛ ŋ + ɛ
10985	TommoSoTongoTongo	request, ask for (sth)	giyⁿ+ɛ	g iyⁿ + ɛ	10289	g iyⁿ + ɛ
10986	TommoSoTongoTongo	request, ask for (sth)	baur+u+baur+ɔ	b au r + u + b au r + ɔ	10294	b au r + u + b au r + ɔ
10987	ToroTegu	request, ask for (sth)	us+o	u s + o	10285	u s + o
10988	YandaDom	request, ask for (sth)	nem+i+le	n e m + i + l e	10291	n e m + i + l e
10989	YornoSo	request, ask for (sth)	gɛɛ+ⁿ	g ɛɛ +ⁿ	10289	g ɛɛ +ⁿ -
14559	BankanTey	rest, relax	sum+i+rⁿ+i	s u m + i + rⁿ + i	10295	s u m + i + rⁿ + i
14560	BenTey	rest, relax	sus+u+rⁿ+u	s u s + u + rⁿ + u	10295	s u s + u + rⁿ + u
14561	Bunoge	rest, relax	ʔol+a+nd+e	ʔ o l + a + n d + e	10298	ʔ o l + a + n d + e
14562	DogulDomBendiely	rest, relax	nin+i+liy+e	n i n + i + l iy + e	10299	n i n + i + l iy + e
14563	DogulDomBendiely	rest, relax	nin+i+li	n i n + i + l i	10299	n i n + i + l i - -
14564	DonnoSo	rest, relax	deele+e	d ee l e + e	10300	d ee l e + e
14565	JamsayDouentza	rest, relax	sus+u+rⁿ+o	s u s + u + rⁿ + o	10295	s u s + u + rⁿ + o
14566	Mombo	rest, relax	nɛl+lɛ	n ɛ l + l ɛ	10302	n ɛ l + l ɛ - - - - - -
14567	BonduSoNajamba	rest, relax	siŋg+il+iye	s i ŋ g + i l + iye	10297	s i ŋ g + i l + iye
14568	Nanga	rest, relax	sum+u+rⁿ+i	s u m + u + rⁿ + i	10295	s u m + u + rⁿ + i
14569	Nanga	rest, relax	sum+i+rⁿ+i	s u m + i + rⁿ + i	10295	s u m + i + rⁿ + i
14570	Penange	rest, relax	nel+lun+ɛll+ɛ	n e l + l u n + ɛ ll + ɛ	10302	n e l + l u n + ɛ ll + ɛ
14571	PergeTegu	rest, relax	sum+no	s u m + n o	10305	s u m + n o
14572	Tiranige	rest, relax	aland+iy+o	a l a n d + iy + o	10306	a l a n d + iy + o
14573	TogoKan	rest, relax	saⁿdɛɛrⁿ+i	s aⁿ d ɛɛ rⁿ + i	10307	s aⁿ d ɛɛ rⁿ + i
14574	TommoSoTongoTongo	rest, relax	nin+nil+iye	n i n + n i l + iye	10308	n i n + n i l + iye
14575	YandaDom	rest, relax	sum+ɔ	s u m + ɔ	10305	s u m + - ɔ
14576	YornoSo	rest, relax	dɛɛrⁿɛ+ɛ	d ɛɛ rⁿ ɛ + ɛ	10300	d ɛɛ rⁿ ɛ + ɛ
1459	BankanTey	rib	gi+mbe+re+ki+rⁿe+y+ⁿ	g i + m b e + r e + k i + rⁿ e + y +ⁿ	10309	g i + m b e + r e + k i + rⁿ e + y +ⁿ
1460	BenTey	rib	jɛlɛ+kuku+cirⁿɛ+y+ⁿ	j ɛ l ɛ + k u k u + c i rⁿ ɛ + y +ⁿ	10310	j ɛ l ɛ + k u k u + c i rⁿ ɛ + y +ⁿ
1461	Bunoge	rib	sɛ+ŋgɛ+be	s ɛ + ŋ g ɛ + b e	10312	s ɛ + ŋ g ɛ + b e
1462	DogulDomKundialang	rib	yɛlɔɔ+kɛnɛ+ŋ	yɛ l ɔɔ + k ɛ n ɛ + ŋ	10313	yɛ l ɔɔ + k ɛ n ɛ + ŋ
1463	DonnoSo	rib	yɛlɛ	yɛ l ɛ	10314	yɛ l ɛ
1464	JamsayDouentza	rib	gɔŋɔ+cirⁿe	g ɔ ŋ ɔ + c i rⁿ e	10315	g ɔ ŋ ɔ + c i rⁿ e
1465	Mombo	rib	seewe	s ee w e	10316	s ee w e -
1466	BonduSoNajamba	rib	pɛlɛ+kina+ŋgo	p ɛ l ɛ + k i n a + ŋ g o	10311	p ɛ l ɛ + k i n a + ŋ g o
1467	Nanga	rib	go+mbo+ro+ki+rⁿa	g o + m b o + r o + k i + rⁿ a	10309	g o + m b o + r o + k i + rⁿ a - - -
1468	Penange	rib	sɛɛy+ⁿ	s ɛɛy +ⁿ	10316	s ɛɛy - - +ⁿ
1469	PergeTegu	rib	gɔwⁿɔ+kirⁿe	g ɔ wⁿ ɔ + k i rⁿ e	10315	g ɔ wⁿ ɔ + k i rⁿ e
1470	TebulUre	rib	gwaaⁿ+cinaa	g w aaⁿ + c i n aa	10320	g w aaⁿ + c i n aa
1471	Tiranige	rib	ɛɛlɛse+ŋge	ɛɛ l ɛ s e + ŋ g e	10321	ɛɛ l ɛ s e + ŋ g e
1472	TogoKan	rib	gɔŋɔ+kirⁿi	g ɔ ŋ ɔ + k i rⁿ i	10315	g ɔ ŋ ɔ + k i rⁿ i
1473	TommoSoTongoTongo	rib	gigi+yeta+nnaay	g i g i + ye t a + nn aay	10323	g i g i + ye t a + nn aay
1474	TomoKanDiangassagou	rib	gala+ga	g a l a + g a	10324	g a l a + g a
1475	TomoKanSegue	rib	guʔi+nje+cilɛ	g u ʔ i + n j e + c i l ɛ	10325	g u ʔ i + n j e + c i l ɛ
1476	ToroTegu	rib	jim+ro	j i m + r o	10326	j i m + r o
1477	YandaDom	rib	jeɲu+kirⁿa	j e ɲ u + k i rⁿ a	10327	j e ɲ u + k i rⁿ a
1478	YornoSo	rib	gɔɔⁿkii	g ɔɔⁿ k ii	10328	g ɔɔⁿ k ii
5227	Ampari	rice	ɛdɛ	ɛ d ɛ	10329	ɛ d ɛ
5228	BankanTey	rice	ara	a r a	10330	a r a
5229	BenTey	rice	aara	aa r a	10330	aa r a
5230	Bunoge	rice	ʔɛ+ndɛ+ge	ʔ ɛ + n d ɛ + g e	10333	ʔ ɛ + n d ɛ + g e
5231	DogulDomBendiely	rice	ara	a r a	10330	a r a
5232	DogulDomKundialang	rice	ara	a r a	10330	a r a
5233	DonnoSo	rice	ara	a r a	10330	a r a
5234	JamsayGourou	rice	ara	a r a	10330	a r a
5235	JamsayDouentza	rice	ara	a r a	10330	a r a
5236	JamsayMondoro	rice	ara	a r a	10330	a r a
5237	Mombo	rice	ɛrɛ	ɛ r ɛ	10329	ɛ r ɛ
5238	BonduSoNajamba	rice	ɔɔrɛ	ɔɔ r ɛ	10329	ɔɔ r ɛ
5239	Nanga	rice	aara	aa r a	10330	aa r a
5240	Penange	rice	ɛrɛɛ+ŋge	ɛ r ɛɛ + ŋ g e	10342	ɛ r ɛɛ + ŋ g e
5241	PergeTegu	rice	aara	aa r a	10330	aa r a
5242	TebulUre	rice	ara	a r a	10330	a r a
5243	Tiranige	rice	ɛrɛ+ge	ɛ r ɛ + g e	10342	ɛ r ɛ + - g e
5244	TogoKan	rice	ara	a r a	10330	a r a
5245	TommoSoTongoTongo	rice	ara	a r a	10330	a r a
5246	TomoKanSegue	rice	ara	a r a	10330	a r a
5247	ToroTegu	rice	mɔ	m ɔ	10349	m ɔ
5248	YandaDom	rice	ada	a d a	10330	a d a
5249	YornoSo	rice	ara	a r a	10330	a r a
12453	BankanTey	rich person, wealthy person	daygum	d ay g u m	10350	d ay g u m
12454	BenTey	rich person, wealthy person	ɔɔyitɛ+ɛ	ɔɔyi t ɛ + ɛ	10351	ɔɔyi t ɛ + ɛ
12455	BenTey	rich person, wealthy person	daygum	d ay g u m	10350	d ay g u m
12456	Bunoge	rich person, wealthy person	dumɔbaaŋg+a	d u m ɔ b aa ŋ g + a	10353	d u m ɔ b aa ŋ g + a
12457	DogulDomBendiely	rich person, wealthy person	budug+aa	b u d u g + aa	10354	b u d u g + aa
12458	DonnoSo	rich person, wealthy person	ɔgɔgin+ɛ	ɔ g ɔ g i n + ɛ	10355	ɔ g ɔ g i n + ɛ
12459	JamsayGourou	rich person, wealthy person	daygin	d ay g i n	10350	d ay g i n
12460	JamsayDouentza	rich person, wealthy person	daygin	d ay g i n	10350	d ay g i n
12461	Mombo	rich person, wealthy person	dumɔŋg+a	d u m ɔ ŋ g + a	10353	d u m ɔ - - ŋ g + a
12462	BonduSoNajamba	rich person, wealthy person	ɔgɔnde+e	ɔ g ɔ n d e + e	10352	ɔ g ɔ n d e + e
12463	BonduSoNajamba	rich person, wealthy person	ɔgɔnde+e	ɔ g ɔ n d e + e	10352	ɔ g ɔ n d e + e
12464	Nanga	rich person, wealthy person	ɔgɔyi+i	ɔ g ɔyi + i	10355	ɔ g ɔyi - - - + i
12465	Nanga	rich person, wealthy person	nunudayg+i	n u n u d ay g + i	10370	n u n u d ay g + i
12466	Penange	rich person, wealthy person	naforog+a	n a f o r o g + a	10360	n a f o r o g + a
12467	Penange	rich person, wealthy person	baawdɛɛŋg+a	b aa w d ɛɛ ŋ g + a	10371	b aa w d ɛɛ ŋ g + a
12468	PergeTegu	rich person, wealthy person	ɔgɔiiⁿ	ɔ g ɔiiⁿ	10355	ɔ g ɔiiⁿ - - - - -
12469	Tiranige	rich person, wealthy person	cɛlɛŋgɛtiŋg+a	c ɛ l ɛ ŋ g ɛ t i ŋ g + a	10362	c ɛ l ɛ ŋ g ɛ t i ŋ g + a
12470	TogoKan	rich person, wealthy person	ɔgɔiiⁿ	ɔ g ɔiiⁿ	10355	ɔ g ɔiiⁿ - - - - -
12471	TommoSoTongoTongo	rich person, wealthy person	ɔgɔin+ɛ	ɔ g ɔi n + ɛ	10355	ɔ g ɔi - - n + ɛ
12472	ToroTegu	rich person, wealthy person	baŋun+u	b a ŋ u n + u	10365	b a ŋ u n + u
12473	YandaDom	rich person, wealthy person	ɔgɔe+e	ɔ g ɔe + e	10355	ɔ g ɔe - - - + e
12474	YornoSo	rich person, wealthy person	ɔgɔyn+ɛ	ɔ g ɔy n + ɛ	10355	ɔ g ɔy - - n + ɛ
12475	YornoSo	rich person, wealthy person	ɔgɔym+	ɔ g ɔy m +	10355	ɔ g ɔy m - - + -
13990	BankanTey	ride (donkey, horse, camel)	num+a	n u m + a	10372	n u m + a
13991	BenTey	ride (donkey, horse, camel)	jɔɔmb+u	j ɔɔ m b + u	10373	j ɔɔ m b + - u
13992	DonnoSo	ride (donkey, horse, camel)	jɔm+mɔ	j ɔ m + m ɔ	10373	j ɔ m - + m ɔ
13993	JamsayDouentza	ride (donkey, horse, camel)	jɔɔm+ɔ	j ɔɔ m + ɔ	10373	j ɔɔ m - + - ɔ
13994	Mombo	ride (donkey, horse, camel)	dug+u+rom+i	d u g + u + r o m + i	10377	d u g + u + r o m + i
13995	BonduSoNajamba	ride (donkey, horse, camel)	yob+a+m	yo b + a + m	10374	yo b + a + m -
13996	Nanga	ride (donkey, horse, camel)	yɔg+ɔ+mi	yɔ g + ɔ + m i	10374	yɔ g + ɔ + m i
13997	PergeTegu	ride (donkey, horse, camel)	jɔm+ɔ	j ɔ m + ɔ	10373	j ɔ m - + - ɔ
13998	TogoKan	ride (donkey, horse, camel)	dinɛ+ɛ	d i n ɛ + ɛ	10380	d i n ɛ + ɛ
13999	TommoSoTongoTongo	ride (donkey, horse, camel)	ja+a	j a + a	10381	j a + a
14000	ToroTegu	ride (donkey, horse, camel)	zɔm+ɔ	z ɔ m + ɔ	10373	z ɔ m - + - ɔ
14001	YornoSo	ride (donkey, horse, camel)	jɔm+nɔ	j ɔ m + n ɔ	10373	j ɔ m - + n ɔ
7101	BankanTey	right (hand, etc.)	ɲɛ+yⁿ	ɲ ɛ + yⁿ	10382	ɲ ɛ + yⁿ
7102	BenTey	right (hand, etc.)	ɲɛ+yⁿ	ɲ ɛ + yⁿ	10382	ɲ ɛ + yⁿ
7103	DogulDomBendiely	right (hand, etc.)	ŋaaŋ	ŋ aa ŋ	10385	ŋ aa ŋ
7104	DonnoSo	right (hand, etc.)	ɲa+a	ɲ a + a	10386	ɲ a + a
7105	JamsayGourou	right (hand, etc.)	yⁿa+a	yⁿa + a	10388	yⁿa + a
7106	JamsayDouentza	right (hand, etc.)	ɲa+a	ɲ a + a	10386	ɲ a + a
7107	Mombo	right (hand, etc.)	nuyⁿa	n uyⁿa	10389	n uyⁿa
7108	BonduSoNajamba	right (hand, etc.)	ɲɛŋg+o	ɲ ɛ ŋ g + o	10384	ɲ ɛ ŋ g + o
7109	Nanga	right (hand, etc.)	narⁿiyⁿɛ	n a rⁿ iyⁿɛ	10390	n a rⁿ iyⁿɛ
7110	Penange	right (hand, etc.)	ɲa+a	ɲ a + a	10386	ɲ a + a
7111	PergeTegu	right (hand, etc.)	ɲɛ+ɛ	ɲ ɛ + ɛ	10392	ɲ ɛ + ɛ
7112	TebulUre	right (hand, etc.)	ɲɛŋg+ɛ	ɲ ɛ ŋ g + ɛ	10384	ɲ ɛ ŋ g + ɛ
7113	Tiranige	right (hand, etc.)	ɲɔ+ɔ	ɲ ɔ + ɔ	10382	ɲ ɔ + ɔ
7114	TogoKan	right (hand, etc.)	ɲa+a	ɲ a + a	10386	ɲ a + a
7115	TommoSoTongoTongo	right (hand, etc.)	ɲɲ+ɛ	ɲɲ + ɛ	10392	ɲɲ - + ɛ
7116	ToroTegu	right (hand, etc.)	no+yⁿ	n o + yⁿ	10382	n o + yⁿ
7117	YandaDom	right (hand, etc.)	ʔəɲ+ɛ	ʔ ə ɲ + ɛ	10398	ʔ ə ɲ + ɛ
7118	YornoSo	right (hand, etc.)	ɲɛ+ɛ	ɲ ɛ + ɛ	10392	ɲ ɛ + ɛ
8230	BankanTey	right now	nɔŋɔ#saŋgu	n ɔ ŋ ɔ # s a ŋ g u	10399	n ɔ ŋ ɔ # s a ŋ g u
8231	BenTey	right now	nuwⁿɔyⁿ#tee	n u wⁿ ɔyⁿ # t ee	10400	n u wⁿ ɔyⁿ # t ee -
8232	BenTey	right now	nuwⁿɔyⁿ#cɛm	n u wⁿ ɔyⁿ # c ɛ m	10400	n u wⁿ ɔyⁿ # c ɛ m
8233	Bunoge	right now	masa#ko#ni	m a s a # k o # n i	10402	m a s a # k o # n i
8234	Bunoge	right now	masa#ko	m a s a # k o	10402	m a s a # k o - - -
8235	DogulDomBendiely	right now	kanda#sisa	k a n d a # s i s a	10403	k a n d a # s i s a
8236	DogulDomKundialang	right now	kanda#og#nɛɛnɛ	k a n d a # o g # n ɛɛ n ɛ	10404	k a n d a # o g # n ɛɛ n ɛ
8237	DonnoSo	right now	kandɔw#ŋgɔ	k a n d ɔ w # ŋ g ɔ	10405	k a n d ɔ w # ŋ g ɔ
8238	JamsayDouentza	right now	nim#cɛw	n i m # c ɛ w	10406	n i m # c ɛ w - - - -
8239	JamsayDouentza	right now	nim#cɛw+cɛw	n i m # c ɛ w + c ɛ w	10406	n i m # c ɛ w + c ɛ w
8240	Mombo	right now	siza#siza#nee	s i z a # s i z a # n ee	10407	s i z a # s i z a # n ee
8241	BonduSoNajamba	right now	pɔ#nɛ	p ɔ # n ɛ	10401	p ɔ # n ɛ
8242	Nanga	right now	niŋeyⁿ#saw	n i ŋ eyⁿ # s a w	10408	n i ŋ eyⁿ # s a w
8243	Penange	right now	nsa#gɔn	n s a # g ɔ n	10409	n s a # g ɔ n
8244	PergeTegu	right now	niŋ#kɛw	n i ŋ # k ɛ w	10406	n i ŋ # k ɛ w - - - -
8245	TebulUre	right now	nan	n a n	10411	n a n
8246	TogoKan	right now	kaana#sasay	k aa n a # s a s ay	10403	k aa n - a # s a s ay
8247	TommoSoTongoTongo	right now	nimɛm#sadam	n i m ɛ m # s a d a m	10413	n i m ɛ m # s a d a m
8248	TommoSoTongoTongo	right now	iŋu#tumɔ#nɛ	i ŋ u # t u m ɔ # n ɛ	10420	i ŋ u # t u m ɔ # n ɛ
8249	ToroTegu	right now	niŋ+niŋ	n i ŋ + n i ŋ	10414	n i ŋ + n i ŋ
8250	YandaDom	right now	nimɛ#su+su	n i m ɛ # s u + s u	10415	n i m ɛ # s u + s u
8251	YornoSo	right now	kanaa#si+say	k a n aa # s i + s ay	10416	k a n aa # s i + s ay
3983	BankanTey	ring (on finger)	naasaa	n aa s aa	10421	n aa s aa - - -
3984	BenTey	ring (on finger)	naasi+mɛɛnii	n aa s i + m ɛɛ n ii	10422	n aa s i + m ɛɛ n ii
3985	BenTey	ring (on finger)	naasa+ɣa	n aa s a + ɣ a	10421	n aa s a + ɣ a
3986	Bunoge	ring (on finger)	numɛ+siiwo	n u m ɛ + s ii w o	10424	n u m ɛ + s ii w o
3987	DogulDomKundialang	ring (on finger)	numɔ+men+nuŋ	n u m ɔ + m e n + n u ŋ	10425	n u m ɔ + - - - m e n + n - u ŋ - -
3988	DonnoSo	ring (on finger)	numɔ+mɛn+nu	n u m ɔ + m ɛ n + n u	10425	n u m ɔ + - - - m ɛ n + n - u - - -
3989	JamsayDouentza	ring (on finger)	numo+saɣa	n u m o + s a ɣ a	10427	n u m o + s a ɣ a - - -
3990	Mombo	ring (on finger)	nɛɛsii+pe+ge	n ɛɛ s ii + p e + g e	10428	n ɛɛ s ii + p e + g e
3991	BonduSoNajamba	ring (on finger)	numa+sɛ+ndɔɔ+sa+ga+ŋgo	n u m a + s ɛ + n d ɔɔ + s a + g a + ŋ g o	10423	n u m a + s ɛ + n d ɔɔ + s a + g a + ŋ g o
3992	Nanga	ring (on finger)	naamɛɛ+ndi	n aa m ɛɛ + n d i	10429	n aa m ɛɛ + n d i
3993	Nanga	ring (on finger)	laasi+rinja+sar+ti	l aa s i + r i n j a + s a r + t i	10441	l aa s i + r i n j a + s a r + t i
3994	Penange	ring (on finger)	nɛɛpe+guse	n ɛɛ p e + g u s e	10430	n ɛɛ p e + g u s e
3995	PergeTegu	ring (on finger)	nuwⁿosiiⁿii+nɛ+m	n u wⁿ o s iiⁿii + n ɛ + m	10431	n u wⁿ o s iiⁿii + n ɛ + m
3996	TebulUre	ring (on finger)	numaa+mɛ+ndi+yɛ	n u m aa + m ɛ + n d i + yɛ	10425	n u m aa + - - - m ɛ - + n d i - + yɛ
3997	Tiranige	ring (on finger)	numa+sele+nde	n u m a + s e l e + n d e	10433	n u m a + s e l e + n d e
3998	TogoKan	ring (on finger)	numɔ+sasa+ga	n u m ɔ + s a s a + g a	10427	n u m ɔ + s a s a + g a
3999	TommoSoTongoTongo	ring (on finger)	numɔ+say+mɛn+ni	n u m ɔ + s ay + m ɛ n + n i	10425	n u m ɔ + s ay + m ɛ n + n - i - - -
4000	TomoKanSegue	ring (on finger)	numa+sɛʔɛ+ⁿ	n u m a + s ɛ ʔ ɛ +ⁿ	10427	n u m a + s ɛ ʔ ɛ +ⁿ - -
4001	ToroTegu	ring (on finger)	lɔsa+ga	l ɔ s a + g a	10437	l ɔ s a + g a
4002	YandaDom	ring (on finger)	numa+sen+ze	n u m a + s e n + z e	10438	n u m a + s e n + z e
4003	YornoSo	ring (on finger)	nɔyⁿ+sa+gay	n ɔyⁿ + s a + g ay	10439	n ɔyⁿ + s a + g ay
14406	BankanTey	rip, tear (sth)	kar+i+yi	k a r + i + yi	10442	k a r + i + - yi
14407	BenTey	rip, tear (sth)	kaar+i	k aa r + i	10442	k aa r + i - - -
14408	BenTey	rip, tear (sth)	ɛmb+i	ɛ m b + i	10460	ɛ m b + i
14409	Bunoge	rip, tear (sth)	pan+jag+e	p a n + j a g + e	10445	p a n + j a g + e
14410	DonnoSo	rip, tear (sth)	kiin+e	k ii n + e	10446	k ii n + e
14411	JamsayGourou	rip, tear (sth)	kaar+a	k aa r + a	10442	k aa r + a - - -
14412	JamsayDouentza	rip, tear (sth)	kaar+a	k aa r + a	10442	k aa r + a - - -
14413	Mombo	rip, tear (sth)	kaŋg+ag+e	k a ŋ g + a g + e	10449	k a ŋ g + a g + e
14414	Mombo	rip, tear (sth)	kiil+e	k ii l + e	10446	k ii l + e
14415	BonduSoNajamba	rip, tear (sth)	ariy+ɛ	a r iy + ɛ	10444	a r iy + ɛ
14416	BonduSoNajamba	rip, tear (sth)	kaaj+i+yɛ	k aa j + i + yɛ	10453	k aa j + - i + yɛ
14417	Nanga	rip, tear (sth)	kaar+i	k aa r + i	10442	k aa r + i - - -
14418	Nanga	rip, tear (sth)	kar+a+gi	k a r + a + g i	10442	k a r + a + g i
14419	Penange	rip, tear (sth)	pan+jag+e	p a n + j a g + e	10445	p a n + j a g + e
14420	PergeTegu	rip, tear (sth)	kaar+a	k aa r + a	10442	k aa r + a - - -
14421	TebulUre	rip, tear (sth)	kad+di	k a d + d i	10453	k a d + d i - -
14422	Tiranige	rip, tear (sth)	paj+a+go	p a j + a + g o	10454	p a j + a + g o
14423	TogoKan	rip, tear (sth)	kaar+i	k aa r + i	10442	k aa r + i - - -
14424	TommoSoTongoTongo	rip, tear (sth)	kaad+i+yɛ	k aa d + i + yɛ	10453	k aa d + - i + yɛ
14425	ToroTegu	rip, tear (sth)	kar+ka	k a r + k a	10442	k a r + - - k a
14426	YandaDom	rip, tear (sth)	kaaz+i+yɛ	k aa z + i + yɛ	10453	k aa z + - i + yɛ
14427	YornoSo	rip, tear (sth)	kaal+a	k aa l + a	10442	k aa l + a - - -
4773	BankanTey	ripe (fruit)	irɛ+y	i r ɛ + y	10461	i r ɛ + y
4774	BenTey	ripe (fruit)	irɛ+y	i r ɛ + y	10461	i r ɛ + y
4775	Bunoge	ripe (fruit)	bil+ɛ	b i l + ɛ	10463	b i l + ɛ
4776	DogulDomKundialang	ripe (fruit)	ilɔ+ɔ	i l ɔ + ɔ	10465	i l ɔ + ɔ
4777	DonnoSo	ripe (fruit)	il+ɛ	i l + ɛ	10463	- i l + ɛ
4778	JamsayDouentza	ripe (fruit)	ir+ɛ	i r + ɛ	10463	- i r + ɛ
4779	Mombo	ripe (fruit)	wul+ɛ	w u l + ɛ	10468	w u l - + ɛ
4780	BonduSoNajamba	ripe (fruit)	il+a	i l + a	10463	- i l + a
