# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA
1526	YandaDom	heart	cì+ndà+dù+gá
1527	YornoSo	heart	lò+ŋgá
#
9598	BankanTey	heaven	àljɛ́+nnà
9599	BankanTey	heaven	àljɛ́+nnɛ̀
9600	BenTey	heaven	àrjɛ́+nnɛ̀
9601	Bunoge	heaven	ʔàl+jɛ̀n+nɛ́
9602	DogulDomBendiely	heaven	àlàjé+nné
9603	DogulDomBendiely	heaven	àlàjé+nná
9604	DogulDomKundialang	heaven	àljɛ́+nnɛ̀
9605	DonnoSo	heaven	àrùkɛ́+nnɛ̀
9606	JamsayDouentza	heaven	àrjɛ́+nɛ̀
9607	JamsayDouentza	heaven	àrùjɛ́+nɛ̀
9608	Mombo	heaven	àlìgè+nné
9609	BonduSoNajamba	heaven	àlgé+nnà
9610	Nanga	heaven	àrgí+nɛ̂
9611	Penange	heaven	àljɛ́+nnɛ̀
9612	PergeTegu	heaven	àrgí+nɛ̀
9613	TebulUre	heaven	àljɛ́+nɛ̀
9614	Tiranige	heaven	àljɛ́+nɛ̀
9615	TogoKan	heaven	àrùjɛ́+nɛ́
9616	TommoSoTongoTongo	heaven	àlìjɛ́+nnɛ́
9617	ToroTegu	heaven	àljɛ̌+mnà
9618	YandaDom	heaven	àlgɛ́+nɛ̀
9619	YornoSo	heaven	àrùjɛ́+nɛ̀
#
16301	Ampari	heavy	nìwⁿì
16302	BankanTey	heavy	dùsúm
16303	BenTey	heavy	dùs+ú
16304	Bunoge	heavy	nìnj+ì
16305	DogulDomBendiely	heavy	dógùs+ò
16306	DogulDomKundialang	heavy	dógs+ò
16307	DonnoSo	heavy	dógòd+ò
16308	JamsayGourou	heavy	dùs+ú
16309	JamsayDouentza	heavy	dùj+ú
16310	JamsayMondoro	heavy	dùj+ú
16311	Mombo	heavy	dɔ́ŋg+á
16312	BonduSoNajamba	heavy	nìmíy+è
16313	Nanga	heavy	dús+î
16314	Penange	heavy	dɔ́ŋg+á
16315	PergeTegu	heavy	dùs+ú
16316	TebulUre	heavy	dúdùŋg+ɔ̀
16317	TebulUre	heavy	dúdùmb+ɔ̀
16318	Tiranige	heavy	nééŋgó+ó
16319	TogoKan	heavy	dòg+ú
16320	TommoSoTongoTongo	heavy	túgóm
16321	ToroTegu	heavy	dùs+ú
16322	YandaDom	heavy	tùj+ù
16323	YornoSo	heavy	dém+ɛ́
#
1936	BankanTey	heel	ndɔ̀sɔ̀+kúkú+rù
1937	BenTey	heel	lɔ̀sɔ̀+gùrⁿú
1938	DogulDomBendiely	heel	nààgù+ndó+ŋ
1939	DogulDomKundialang	heel	nààgn+dɔ́ŋ
1940	DonnoSo	heel	kùbɔ̀+tɔ́+ŋgù+tɔ̀+ŋgù
1941	JamsayDouentza	heel	kɔ̀ɔ̀gò+ró
1942	Mombo	heel	sììgú+rù
1943	BonduSoNajamba	heel	nààdɔ́+rɔ̀ɔ̀
1944	Nanga	heel	lɔ̀sɔ̀+dùmò+dú+mò
1945	Nanga	heel	dùmò+dú+mò
1946	Penange	heel	sígé+tú+ndù
1947	PergeTegu	heel	kùwɔ̀+gòró
1948	TebulUre	heel	lààgò+ró
1949	Tiranige	heel	tòn+jèdɔ̌ɔ̌
1950	TogoKan	heel	kùwɔ̀+gòró
1951	TommoSoTongoTongo	heel	ànùdɔ̀+rɔ́
1952	TomoKanDiangassagou	heel	kùbà+dàn+jù
1953	TomoKanSegue	heel	kùbà+dàn+jù
1954	ToroTegu	heel	kùwɔ̀+gùrú
1955	YandaDom	heel	nààdɔ̀+rɔ̀
1956	YornoSo	heel	kùbɔ̀+dùdɔ̀+rɔ́
#
9620	BankanTey	hell	go᷈o᷈
9621	BankanTey	hell	jàhá+nà+mà
9622	BenTey	hell	go᷈o᷈
9623	BenTey	hell	jàhá+nná+mà
9624	Bunoge	hell	génì
9625	DogulDomBendiely	hell	gó+gó
9626	DogulDomKundialang	hell	gò+gó
9627	DogulDomKundialang	hell	jàhá+nnà+mà
9628	DonnoSo	hell	ɲa᷈ŋ
9629	JamsayDouentza	hell	núwⁿó
9630	Mombo	hell	génì
9631	BonduSoNajamba	hell	gólò
9632	Nanga	hell	go᷈o᷈
9633	Nanga	hell	jàhá+ná+mà
9634	Penange	hell	gènì
9635	Penange	hell	gèn
9636	PergeTegu	hell	núwⁿó
9637	TebulUre	hell	gòó
9638	Tiranige	hell	jéé
9639	TogoKan	hell	ɲɛ̀ɛ̀gì+rⁿí
9640	TommoSoTongoTongo	hell	ɲǎ+m
9641	ToroTegu	hell	jàán+ná+mà
9642	ToroTegu	hell	núwⁿɔ́
9643	YandaDom	hell	gòlò
9644	YornoSo	hell	jàⁿhá+nnà+mà
9645	YornoSo	hell	yǎ+m
#
9206	BankanTey	help (sb)	bàr+í
9207	BenTey	help (sb)	bàr+í
9208	Bunoge	help (sb)	bán+nè
9209	DogulDomBendiely	help (sb)	bàr+ɛ́
9210	DogulDomKundialang	help (sb)	bàr+é
9211	DonnoSo	help (sb)	bàr+á
9212	JamsayGourou	help (sb)	bàr+á
9213	JamsayDouentza	help (sb)	bàr+á
9214	BonduSoNajamba	help (sb)	bàr+è
9215	Nanga	help (sb)	bàár+í
9216	Penange	help (sb)	bár+gè
9217	PergeTegu	help (sb)	bàr+á
9218	TebulUre	help (sb)	bàr+á
9219	Tiranige	help (sb)	bár+ó
9220	TogoKan	help (sb)	bàr+á
9221	TommoSoTongoTongo	help (sb)	bàr+á
9222	ToroTegu	help (sb)	bàr+á
9223	YornoSo	help (sb)	bàr+á
#
2657	BenTey	hiccup (verb only)	bèg+é
2658	Bunoge	hiccup (verb only)	hɛ́g+ɛ̀
2659	DogulDomKundialang	hiccup (verb only)	bèg+é
2660	DonnoSo	hiccup (verb only)	gɛ̌+ɛ̌
2661	JamsayGourou	hiccup (verb only)	bèg+é
2662	JamsayDouentza	hiccup (verb only)	bèg+é
2663	JamsayMondoro	hiccup (verb only)	bèg+é
2664	Mombo	hiccup (verb only)	bég+ú+bég+é
2665	BonduSoNajamba	hiccup (verb only)	bèg+í
2666	Nanga	hiccup (verb only)	bèg+é
2667	Nanga	hiccup (verb only)	bèg+í+ré
2668	Penange	hiccup (verb only)	hég+é
2669	PergeTegu	hiccup (verb only)	bèg+ì+ré
2670	TommoSoTongoTongo	hiccup (verb only)	bèg+é
2671	TomoKanDiangassagou	hiccup (verb only)	ség+í
2672	TomoKanSegue	hiccup (verb only)	hèg+í
2673	ToroTegu	hiccup (verb only)	bèg+ó
2674	YandaDom	hiccup (verb only)	bèg+é
2675	YornoSo	hiccup (verb only)	lég+é
#
10094	BankanTey	hidden, furtive, secret	zɔ́wàn
10095	DogulDomBendiely	hidden, furtive, secret	jòòy+á
10096	DonnoSo	hidden, furtive, secret	jɔ́y+ɔ̀
10097	JamsayDouentza	hidden, furtive, secret	báŋ+á
10098	Mombo	hidden, furtive, secret	kùkùy+á
10099	Nanga	hidden, furtive, secret	dáwy+ɛ̀
10100	PergeTegu	hidden, furtive, secret	súg+ò
10101	TebulUre	hidden, furtive, secret	bóŋgúrg+ó
10102	TogoKan	hidden, furtive, secret	báŋ
10103	TommoSoTongoTongo	hidden, furtive, secret	bóŋ+ú
10104	TommoSoTongoTongo	hidden, furtive, secret	bóŋúnd+ú
10105	YornoSo	hidden, furtive, secret	bɔ́ŋúr+ú
#
13171	BankanTey	hide, conceal (sth)	zɔ̀r+í
13172	BenTey	hide, conceal (sth)	bàŋg+ìr+í
13173	BenTey	hide, conceal (sth)	jɔ̀ɔ̀y+í
13174	Bunoge	hide, conceal (sth)	yɔ́g+ɛ̀
13175	DogulDomBendiely	hide, conceal (sth)	jɔ̀y+ɛ́
13176	DogulDomKundialang	hide, conceal (sth)	jɔ̀ɔ̀r+ɛ́
13177	DonnoSo	hide, conceal (sth)	jɔ̀ɔ̀r+ɔ́
13178	JamsayGourou	hide, conceal (sth)	bàŋ+à+rⁿ+á
13179	JamsayDouentza	hide, conceal (sth)	bàŋ+à+rⁿ+á
13180	Mombo	hide, conceal (sth)	dáb+ú+rè�
13181	Mombo	hide, conceal (sth)	kúk+ú+rɛ̀
13182	BonduSoNajamba	hide, conceal (sth)	sìb+ì+rè
13183	Nanga	hide, conceal (sth)	dǎw+rí
13184	Nanga	hide, conceal (sth)	kéénd+é
13185	Penange	hide, conceal (sth)	kúy+rɛ̀
13186	PergeTegu	hide, conceal (sth)	súg+ú+ró
13187	TebulUre	hide, conceal (sth)	bàŋg+ìr+í
13188	Tiranige	hide, conceal (sth)	jín+á+ŋg+ó
13189	TogoKan	hide, conceal (sth)	bàŋ+á+rⁿ+á
13190	TommoSoTongoTongo	hide, conceal (sth)	bàŋ+ú+nd+á
13191	ToroTegu	hide, conceal (sth)	sút+ó
13192	YandaDom	hide, conceal (sth)	báánd+ɛ́
13193	YornoSo	hide, conceal (sth)	bàŋ+á+rá
#
6563	BankanTey	highway, wide road	m̀bɛ́+ddà
6564	BenTey	highway, wide road	bɛ́dɛ̀
6565	DogulDomKundialang	highway, wide road	bɛ́d+dɛ̀
6566	DonnoSo	highway, wide road	bɛ́d+dɛ̀
6567	JamsayDouentza	highway, wide road	bɛ́dɛ̀
6568	Mombo	highway, wide road	bédè
6569	BonduSoNajamba	highway, wide road	m̀bɛ́+ddà
6570	Nanga	highway, wide road	bɛ́tɛ̂
6571	Nanga	highway, wide road	bɛ́dɛ̂
6572	PergeTegu	highway, wide road	bɛ́dɛ̀
6573	TebulUre	highway, wide road	bɛ́dɛ̀
6574	TogoKan	highway, wide road	òjùwáá
6575	TommoSoTongoTongo	highway, wide road	òdùnàà+wán+nú
6576	TommoSoTongoTongo	highway, wide road	bɛ́dɛ́
6577	ToroTegu	highway, wide road	bɛ́d+dà
6578	YandaDom	highway, wide road	bɛ́dɛ̀
6579	YornoSo	highway, wide road	bɛ́dɛ̀
6580	YornoSo	highway, wide road	òjùnáá
#
1325	BankanTey	hip	dòó
1326	BenTey	hip	dòó
1327	Bunoge	hip	kìbà
1328	DogulDomKundialang	hip	péŋ
1329	DonnoSo	hip	dǒŋ
1330	JamsayGourou	hip	dɔ̌y+ⁿ
1331	JamsayGourou	hip	nàrⁿíì
1332	JamsayGourou	hip	dáŋá+rⁿá
1333	JamsayDouentza	hip	dɔ̌y+ⁿ
1334	JamsayMondoro	hip	dɔ̌y+ⁿ
1335	Mombo	hip	pé+ŋgé+lí
1336	BonduSoNajamba	hip	tínìì+ŋgò
1337	Nanga	hip	dòó
1338	Penange	hip	kíbá
1339	PergeTegu	hip	dɛ̌ɛ̌+ⁿ
1340	TebulUre	hip	dá+ŋgáá
1341	Tiranige	hip	déé+ŋgé
1342	TogoKan	hip	dǐ+ⁿ
1343	TommoSoTongoTongo	hip	kéú
1344	TomoKanDiangassagou	hip	jìì+ⁿ
1345	TomoKanSegue	hip	jù+ⁿ
1346	ToroTegu	hip	péŋó
1347	YandaDom	hip	dày
1348	YornoSo	hip	dǒ+m
1349	YornoSo	hip	kéw
#
13749	BankanTey	hold, hold on to	wó
13750	BankanTey	hold, hold on to	ǎy
13751	BenTey	hold, hold on to	wǒ
13752	Bunoge	hold, hold on to	dɛ́b+ɛ̀
13753	DogulDomKundialang	hold, hold on to	dìy+yé
13754	DogulDomKundialang	hold, hold on to	tér+yè
13755	DonnoSo	hold, hold on to	gɛ̀lɛ́+ɛ́
13756	JamsayGourou	hold, hold on to	kúm+ó
13757	JamsayDouentza	hold, hold on to	jìn+é
13758	JamsayDouentza	hold, hold on to	jèr+é
13759	JamsayDouentza	hold, hold on to	kúm+ó
13760	JamsayMondoro	hold, hold on to	jèr+é
13761	Mombo	hold, hold on to	dínd+y+é+è
13762	BonduSoNajamba	hold, hold on to	kùmb+ìy+è
13763	Nanga	hold, hold on to	àgíy+í
13764	Penange	hold, hold on to	dínd+y+è
13765	PergeTegu	hold, hold on to	jìy+é
13766	TebulUre	hold, hold on to	jɛ̀lí+í
13767	Tiranige	hold, hold on to	gél+í+yó
13768	TogoKan	hold, hold on to	áádìní+ì
13769	TommoSoTongoTongo	hold, hold on to	gɛ̀l+í+yɛ́
13770	TommoSoTongoTongo	hold, hold on to	kúmb+íy+ó
13771	ToroTegu	hold, hold on to	áw+á
13772	YandaDom	hold, hold on to	ìbèl+í
13773	YandaDom	hold, hold on to	gɛ̀l+í+yɛ́
13774	YornoSo	hold, hold on to	gɛ̀lɛ́+ɛ́
#
7907	BankanTey	hole, puncture (e.g. in clothing)	m̀bò+lú
7908	BenTey	hole, puncture (e.g. in clothing)	mbò+lú
7909	BenTey	hole, puncture (e.g. in clothing)	mòlú
7910	Bunoge	hole, puncture (e.g. in clothing)	gɔ́lɛ̀
7911	DogulDomKundialang	hole, puncture (e.g. in clothing)	èènúŋ́
7912	DonnoSo	hole, puncture (e.g. in clothing)	bò+ndó
7913	JamsayGourou	hole, puncture (e.g. in clothing)	ùrⁿó
7914	JamsayDouentza	hole, puncture (e.g. in clothing)	bùjú
7915	Mombo	hole, puncture (e.g. in clothing)	kó+mbó
7916	BonduSoNajamba	hole, puncture (e.g. in clothing)	dǒl+ŋgé
7917	Nanga	hole, puncture (e.g. in clothing)	tɔ̀+gí
7918	Penange	hole, puncture (e.g. in clothing)	mùrè
7919	PergeTegu	hole, puncture (e.g. in clothing)	mòlú
7920	TebulUre	hole, puncture (e.g. in clothing)	bùdù+gó
7921	Tiranige	hole, puncture (e.g. in clothing)	múró
7922	TogoKan	hole, puncture (e.g. in clothing)	lòrú
7923	TommoSoTongoTongo	hole, puncture (e.g. in clothing)	bò+ndó
7924	ToroTegu	hole, puncture (e.g. in clothing)	kó+mó
7925	ToroTegu	hole, puncture (e.g. in clothing)	bùsú
7926	YandaDom	hole, puncture (e.g. in clothing)	bùzù
7927	YornoSo	hole, puncture (e.g. in clothing)	lǒl
#
15585	BankanTey	home-builder, mason	bárê+m
15586	BenTey	home-builder, mason	ùròcɛ̀+wⁿú+m
15587	Bunoge	home-builder, mason	ʔòbò+sí+mbò
15588	DonnoSo	home-builder, mason	mɔ̀sɔ̂+ŋ
15589	JamsayDouentza	home-builder, mason	ùròmáá+n
15590	JamsayMondoro	home-builder, mason	mààrⁿà+máán
15591	Mombo	home-builder, mason	dèbù+wúzí
15592	BonduSoNajamba	home-builder, mason	òlèòn+jé
15593	BonduSoNajamba	home-builder, mason	másɔ̂ɔ̂+ⁿ
15594	Nanga	home-builder, mason	ndòkɛ̀+mí
15595	Penange	home-builder, mason	dèm+sì+m
15596	PergeTegu	home-builder, mason	ìrèmáá+nú
15597	TebulUre	home-builder, mason	ùlòɔ̀+ndéé
15598	Tiranige	home-builder, mason	jìwà+máy
15599	TogoKan	home-builder, mason	mààsɔ́+ⁿ
15600	TommoSoTongoTongo	home-builder, mason	gìnɛ̀ú+dínɛ́
15601	ToroTegu	home-builder, mason	ìlòmá+yⁿnú
15602	YandaDom	home-builder, mason	ʔə̀lòɔ̀+nzù
15603	YandaDom	home-builder, mason	ʔə̀lòɔ̀+nzù
15604	YornoSo	home-builder, mason	gɛ̀rⁿɛ̀ú+jɔ́nɛ́
#
4140	BankanTey	honey	yěy
4141	BenTey	honey	yěy
4142	Bunoge	honey	ʔí+gè
4143	DogulDomBendiely	honey	úwùŋ
4144	DogulDomKundialang	honey	u�u�ŋ
4145	DonnoSo	honey	ì+gɛ́
4146	JamsayGourou	honey	yùŋú
4147	JamsayDouentza	honey	yùŋ+níí
4148	JamsayDouentza	honey	yǔŋ
4149	Mombo	honey	í+gè
4150	BonduSoNajamba	honey	njìí
4151	Nanga	honey	òò+ndó
4152	Nanga	honey	òò+ndò+níì
4153	Penange	honey	ì+gè
4154	PergeTegu	honey	kàwⁿà+yò+ŋgú
4155	PergeTegu	honey	kàwⁿà+yǒŋ
4156	TebulUre	honey	ìdé
4157	Tiranige	honey	íí+gé
4158	TogoKan	honey	tɛ̌ɛ̌
4159	TommoSoTongoTongo	honey	ììyé
4160	TomoKanSegue	honey	càà
4161	ToroTegu	honey	ìwó
4162	YandaDom	honey	ìzèŋ
4163	YornoSo	honey	yɛ̌y+ⁿ
4164	YornoSo	honey	ɲɛ̌y+ⁿ
#
3175	Ampari	horn (of animal)	kɛ̀rɔ̀
3176	BankanTey	horn (of animal)	kíyà
3177	BankanTey	horn (of animal)	cíyà
3178	BenTey	horn (of animal)	cíyà
3179	Bunoge	horn (of animal)	kɛ́lɛ̀
3180	DogulDomBendiely	horn (of animal)	kɛ̀lɔ́
3181	DogulDomKundialang	horn (of animal)	kɛ́lɔ̀ɔ̀
3182	DonnoSo	horn (of animal)	kílɛ̀
3183	JamsayGourou	horn (of animal)	kírɛ́
3184	JamsayDouentza	horn (of animal)	círɛ́
3185	Mombo	horn (of animal)	kɛ́lɛ́
3186	BonduSoNajamba	horn (of animal)	kɛ́lɔ̀ɔ̀
3187	Nanga	horn (of animal)	kírâ
3188	Penange	horn (of animal)	kɛ́lɛ́
3189	PergeTegu	horn (of animal)	kírɛ́
3190	TebulUre	horn (of animal)	cílá
3191	TebulUre	horn (of animal)	kílá
3194	TogoKan	horn (of animal)	kírɛ́
3195	TommoSoTongoTongo	horn (of animal)	kɛ́lɛ́
3196	TomoKanSegue	horn (of animal)	cìlá
3197	ToroTegu	horn (of animal)	círá
3198	YandaDom	horn (of animal)	célá
3199	YandaDom	horn (of animal)	cɛ́lɛ́
3200	YornoSo	horn (of animal)	kílɛ̀
#
269	BankanTey	horse	sǒ+m
270	BenTey	horse	sǒ+m
271	Bunoge	horse	sé
272	DogulDomBendiely	horse	só+mú
273	DogulDomKundialang	horse	sǒ+m
274	DonnoSo	horse	sǒŋ
275	JamsayGourou	horse	sǒ+m
276	JamsayDouentza	horse	sǒ+m
277	Mombo	horse	sóɲó+nì
278	BonduSoNajamba	horse	bàné
279	BonduSoNajamba	horse	bǎn
280	Nanga	horse	sǒŋ
281	Penange	horse	sòn+jò+m
282	PergeTegu	horse	sǒ+m
283	TebulUre	horse	sò+mé
286	TogoKan	horse	sɔ̌+ⁿ
287	TommoSoTongoTongo	horse	só+m
288	ToroTegu	horse	sò+ŋgú
289	ToroTegu	horse	sòŋú
290	ToroTegu	horse	sǒŋ
291	YandaDom	horse	sò+m
292	YornoSo	horse	sǒ+m
#
9310	BankanTey	host, lodger	ùròsì+yî+m
9311	BenTey	host, lodger	ùròsì+yíì
9312	Bunoge	host, lodger	ʔòbó+ntàà+lù
9313	DogulDomBendiely	host, lodger	tíyɛ̂
9314	DogulDomKundialang	host, lodger	m̀bù+ntì+yɛ́
9315	DonnoSo	host, lodger	gìnɛ̀+sù+gó
9316	JamsayGourou	host, lodger	ùròsì+gébá+ŋà
9317	JamsayDouentza	host, lodger	ùròsù+góbáà+ⁿ
9318	Mombo	host, lodger	dúdú+lú
9319	BonduSoNajamba	host, lodger	òlèsú+gín
9320	Nanga	host, lodger	ndòsì+gí
9321	Penange	host, lodger	njàà+tí+gì
9322	PergeTegu	host, lodger	ìrèsì+gé
9323	TebulUre	host, lodger	ùlùsù+gó
9324	Tiranige	host, lodger	jìwà+núnú
9325	TommoSoTongoTongo	host, lodger	gìnɛ̀+tíyɛ́
9326	TommoSoTongoTongo	host, lodger	gìnɛ̀+sú+gó
9327	ToroTegu	host, lodger	lòsú
9328	ToroTegu	host, lodger	ìlòsì+gú
9329	YandaDom	host, lodger	lòòtì+yà
9330	YornoSo	host, lodger	gɛ̀rⁿɛ̀+sù+gó
9331	YornoSo	host, lodger	gɛ̀rⁿɛ̀+tɛ̌ɛ̌
#
4932	BankanTey	hot chili pepper	cɛ̀pɛ̂+l
4933	BenTey	hot chili pepper	kɛ̀pɛ̂+l
4934	Bunoge	hot chili pepper	dá+ndì
4935	DogulDomBendiely	hot chili pepper	kɛ̀bɛ́ɛ́+r
4936	DogulDomKundialang	hot chili pepper	kɛ̀ɛ̀bɛ̂+r
4937	DonnoSo	hot chili pepper	kɛ̀ɛ̀bɛ́+rù
4938	JamsayGourou	hot chili pepper	kɛ̀pɛ̂+l
4939	JamsayDouentza	hot chili pepper	cɛ̀pɛ̂+l
4940	Mombo	hot chili pepper	kèèbè+ré
4941	BonduSoNajamba	hot chili pepper	pɛ̀rɛ́+ndɛ̀+ŋgò
4942	Nanga	hot chili pepper	tɛ̀bɛ́+rî
4943	Penange	hot chili pepper	dà+ndì
4944	PergeTegu	hot chili pepper	kɛ̀pɛ̂+l
4945	TebulUre	hot chili pepper	sàpɛ̀+rɛ́+ndɛ́
4946	Tiranige	hot chili pepper	pɛ́dɛ̀
4947	TogoKan	hot chili pepper	kɛ̀pɛ́+lú
4948	TommoSoTongoTongo	hot chili pepper	pɛ̀rɛ́+ndɛ́
4949	TomoKanSegue	hot chili pepper	cɛ̀pɛ̀+rì
4950	ToroTegu	hot chili pepper	cɛ̀cɛ̀+rú
4951	YandaDom	hot chili pepper	sáp+tɛ́rɛ̀
4952	YornoSo	hot chili pepper	tɛ̀m+tɛ́ɛ́rɛ̀
4953	YornoSo	hot chili pepper	tìtɛ́ɛ́+rɛ̀
#
5110	BankanTey	hot coal, ember	gòòɲí+rⁿéy+ⁿ
5111	BenTey	hot coal, ember	gòòbɔ̀+rⁿɔ̌y+ⁿ
5112	Bunoge	hot coal, ember	gén+sè
5113	DogulDomBendiely	hot coal, ember	gògòɛ̀+mɛ̀gí+nɛ́
5114	DogulDomKundialang	hot coal, ember	gògòɛ̀+mɛ̀gí+nɛ̀
5115	DonnoSo	hot coal, ember	ɲàŋ+bédè
5116	JamsayDouentza	hot coal, ember	nùwⁿò+cìrɛ́
5117	Mombo	hot coal, ember	ɲáá+ŋgó
5118	BonduSoNajamba	hot coal, ember	gòlòɔ̀+ndɔ̌ɔ̌
5119	Nanga	hot coal, ember	gòòpù+rⁿɔ́
5120	Penange	hot coal, ember	gèn+sé
5121	PergeTegu	hot coal, ember	nùwⁿò+bɔ̀rⁿɔ́
5122	TebulUre	hot coal, ember	gòòbɔ̀+rⁿɔ́
5123	Tiranige	hot coal, ember	jíyé+sè+ŋgé
5124	TogoKan	hot coal, ember	ɲɛ̀ɛ̀bɛ́ɛ́
5125	TommoSoTongoTongo	hot coal, ember	ɲà+mbɔ̀+nɔ́
5126	TomoKanSegue	hot coal, ember	ɲààcí+ʔínà
5127	ToroTegu	hot coal, ember	nùwⁿɔ̀+cɛ̀ŋá
5128	YandaDom	hot coal, ember	gòlò+bɔ̀rⁿɔ̀
5129	YandaDom	hot coal, ember	gòlò+kúnú
5130	YornoSo	hot coal, ember	yà+mbɔ̀+rⁿɔ́
#
6264	BankanTey	house	úrò
6265	BenTey	house	úrò
6266	Bunoge	house	ʔòbò
6267	DogulDomBendiely	house	mbùŋ
6268	DogulDomKundialang	house	mbùŋ
6269	DogulDomKundialang	house	gùsá
6270	DonnoSo	house	gìnɛ́
6271	JamsayGourou	house	úró
6272	JamsayDouentza	house	úró
6273	JamsayMondoro	house	úró
6274	Mombo	house	débù
6275	BonduSoNajamba	house	ólé
6276	BonduSoNajamba	house	óló
6277	Nanga	house	ńdô
6278	Nanga	house	í+ndô
6279	Penange	house	dè+m
6280	PergeTegu	house	íré
6281	TebulUre	house	úló
6282	Tiranige	house	jíwá
6283	Tiranige	house	gíbá
6284	TogoKan	house	gìrⁿí
6285	TommoSoTongoTongo	house	gìnɛ́
6286	ToroTegu	house	íló
6287	YandaDom	house	ʔə́ló
6288	YornoSo	house	gɛ̀rⁿɛ́
#
9115	DogulDomKundialang	household, family (set of people who eat together)	mbùŋ̀
9116	Mombo	household, family (set of people who eat together)	débù
9117	TogoKan	household, family (set of people who eat together)	gìrⁿí+dúùrⁿìì
9118	TommoSoTongoTongo	household, family (set of people who eat together)	bàn+jàmí+lé
9119	TommoSoTongoTongo	household, family (set of people who eat together)	mòlù+gíyé
#
11441	Ampari	how?	wⁿàáⁿ
11442	BankanTey	how?	àŋgây
11443	BenTey	how?	àŋây
11444	Bunoge	how?	nánjì
11445	DogulDomBendiely	how?	àyáŋ
11446	DogulDomKundialang	how?	àg#yáŋ
11447	DogulDomKundialang	how?	à#yáŋ
11448	DonnoSo	how?	yɔ̀gɔ́+njìì
11449	JamsayDouentza	how?	yɔ̌ɔ̌+jǐn
11450	JamsayMondoro	how?	yɔ̌ɔ̌+jǐn
11451	Mombo	how?	mánà
11452	BonduSoNajamba	how?	ànnɛ́
11453	BonduSoNajamba	how?	àŋìnɛ́
11454	Nanga	how?	àmâyⁿ
11455	Penange	how?	wɛ̀nɛ̀
11456	PergeTegu	how?	yǎw+ɲɛ̀ɛ̀
11457	TebulUre	how?	áyⁿ
11458	Tiranige	how?	árá
11459	Tiranige	how?	árá+árá
11460	TogoKan	how?	ɲâŋ
11461	TommoSoTongoTongo	how?	yàŋgé+ni
11462	ToroTegu	how?	yⁿàŋêy
11463	YandaDom	how?	ànjàá
11464	YornoSo	how?	yà+ŋín
11465	YornoSo	how?	ɲáŋ
11466	YornoSo	how?	yáŋ
#
13798	BankanTey	hug, hold (sb) in a bear-hug (in wrestling)	ɛ́mb+í
13799	BenTey	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́
13800	DonnoSo	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɛ̀
13801	JamsayDouentza	hug, hold (sb) in a bear-hug (in wrestling)	kóm+ó
13802	JamsayDouentza	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́
13803	Mombo	hug, hold (sb) in a bear-hug (in wrestling)	gòòⁿnw+ɛ́+ɛ́
13804	BonduSoNajamba	hug, hold (sb) in a bear-hug (in wrestling)	tìj+ì+yè
13805	Nanga	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́
13806	PergeTegu	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́
13807	TogoKan	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́+dìn+í+ì
13808	TogoKan	hug, hold (sb) in a bear-hug (in wrestling)	káwⁿádìn+í+ì
13809	TommoSoTongoTongo	hug, hold (sb) in a bear-hug (in wrestling)	kám+á
13810	TommoSoTongoTongo	hug, hold (sb) in a bear-hug (in wrestling)	ámm+á
13811	ToroTegu	hug, hold (sb) in a bear-hug (in wrestling)	cɛ́wⁿ+á
13812	YandaDom	hug, hold (sb) in a bear-hug (in wrestling)	kám+á+lì
13813	YornoSo	hug, hold (sb) in a bear-hug (in wrestling)	káwⁿ+á
13814	YornoSo	hug, hold (sb) in a bear-hug (in wrestling)	káwⁿ+á
#
11793	BankanTey	hundred	tɛ́ɛ́mbɛ̀ndɛ́r+ɛ̀
11794	BankanTey	hundred	tɛ́ɛ́mɛ̀dɛ́r+ɛ̀
11795	BenTey	hundred	tɛ́ɛ́mɛ́dɛ́r+ɛ̀
11796	Bunoge	hundred	tɛ̀ɛ̀mɛ̀ndɛ́r+ɛ́
11797	DogulDomBendiely	hundred	tɛ́ɛ́mdɛ̀r+ɛ̀
11798	DogulDomKundialang	hundred	tɛ́ɛ́mdɛ̀r+ɛ̀
11799	DonnoSo	hundred	tɛ́mdɛ̀r+ɛ̀
11800	JamsayGourou	hundred	sùŋ+ú
11801	JamsayDouentza	hundred	sǔŋ
11802	JamsayDouentza	hundred	tɛ́ɛ́mdɛ́r+ɛ̀
11803	Mombo	hundred	sìŋgìndópɛ́ɛ́nɛ́ɛ́ŋg+à
11804	BonduSoNajamba	hundred	kɛ̀ɛ̀sǔmmápɔ̌ɔ̌nɔ̀+y
11805	BonduSoNajamba	hundred	tɛ́ɛ́mɛ̀ndɛ́r+ɛ̀
11806	Nanga	hundred	tɛ́ɛ́mɛ́dér+ɛ̀
11807	Nanga	hundred	tɛ́ɛ́mdɛ́r+ɛ̀
11808	Penange	hundred	tɛ̀ɛ̀mdɛ́r+ɛ̀
